158,245.2165223
158.5,245.4165223
159,245.6165223
159.5,245.8165223
160,245.6165223
160.5,245.8165223
161,246.0165223
161.5,246.2165223
162,246.4165223
162.5,246.6165223
163,246.4165223
163.5,246.6165223
164,246.8165223
164.5,247.0165223
165,247.2165223
165.5,247.4165223
166,247.6165223
166.5,247.8165223
167,248.0165223
167.5,248.2165223
168,248.4165223
168.5,248.6165223
169,248.4165223
169.5,248.2165223
170,248.4165223
170.5,248.6165223
171,248.6228272
171.5,248.8228272
172,249.0228272
172.5,249.2228272
173,249.4228272
173.5,249.2228272
174,249.4228272
174.5,249.2228272
175,249.4228272
175.5,249.2228272
176,249.4228272
176.5,249.2228272
177,249.0228272
177.5,249.2228272
178,249.4228272
178.5,249.6228272
179,249.8228272
179.5,250.0228272
180,250.2228272
180.5,250.4228272
181,250.6228272
181.5,250.8228272
182,250.6228272
182.5,250.8228272
183,251.0228272
183.5,251.2228272
184,251.4228272
184.5,251.6228272
185,251.8228272
185.5,251.6228272
186,251.8228272
186.5,252.0228272
187,252.2228272
187.5,252.4228272
188,252.6228272
188.5,252.4228272
189,252.6228272
189.5,252.4228272
190,252.6228272
190.5,252.8228272
191,253.0228272
191.5,253.2228272
192,253.0228272
192.5,252.8228272
193,253.0228272
193.5,252.8228272
194,253.0228272
194.5,252.8228272
195,252.6228272
195.5,252.8228272
196,253.0228272
196.5,253.2228272
197,253.4228272
197.5,253.6228272
198,253.8228272
198.5,254.0228272
199,254.2228272
199.5,254.4228272
200,254.6228272
200.5,254.4228272
201,254.2228272
201.5,254.0228272
202,254.2228272
202.5,254.4228272
203,254.2228272
203.5,254.4228272
204,254.6228272
204.5,254.8228272
205,255.0228272
205.5,255.2228272
206,255.4228272
206.5,255.6228272
207,255.8228272
207.5,256.0228272
208,255.8228272
208.5,256.0228272
209,256.2228272
209.5,256.4228272
210,256.6228272
210.5,256.8228272
211,257.0228272
211.5,257.2228272
212,257.4228272
212.5,257.6228272
213,257.8228272
213.5,258.0228272
214,258.2228272
214.5,258.4228272
215,258.6228272
215.5,258.4228272
216,258.6228272
216.5,258.8228272
217,259.0228272
217.5,259.2228272
218,259.0228272
218.5,258.8228272
219,259.0228272
219.5,259.2228272
220,259.4228272
220.5,259.6228272
221,259.8228272
221.5,259.6228272
222,259.8228272
222.5,259.6228272
223,259.8228272
223.5,260.0228272
224,259.8228272
224.5,260.0228272
225,259.8228272
225.5,260.0228272
226,260.2228272
226.5,260.0228272
227,260.2228272
227.5,260.4228272
228,260.6228272
228.5,260.8228272
229,261.0228272
229.5,260.8228272
230,261.0228272
230.5,260.8228272
231,261.0228272
231.5,261.2228272
232,261.4228272
232.5,261.6228272
233,261.8228272
233.5,262.0228272
234,262.2228272
234.5,262.4228272
235,262.6228272
235.5,262.8228272
236,263.0228272
236.5,262.8228272
237,263.0228272
237.5,263.2228272
238,263.4228272
238.5,263.2228272
239,263.0228272
239.5,263.2228272
240,263.4228272
240.5,263.6228272
241,263.8228272
241.5,264.0228272
242,264.2228272
242.5,264.4228272
243,264.6228272
243.5,264.8228272
244,265.0228272
244.5,264.8228272
245,265.0228272
245.5,265.2228272
246,265.0228272
246.5,265.2228272
247,265.4228272
247.5,265.2228272
248,265.4228272
248.5,265.6228272
249,265.8228272
249.5,266.0228272
250,266.2228272
250.5,266.4228272
251,266.2228272
251.5,266.4228272
252,266.2228272
252.5,266.4228272
253,266.6228272
253.5,266.8228272
254,267.0228272
254.5,266.8228272
255,267.0228272
255.5,267.2228272
256,267.0228272
256.5,267.2228272
257,267.0228272
257.5,267.2228272
258,267.4228272
258.5,267.6228272
259,267.8228272
259.5,267.6228272
260,267.8228272
260.5,267.6228272
261,267.8228272
261.5,268.0228272
262,267.8228272
262.5,268.0228272
263,268.2228272
263.5,268.0228272
264,268.2228272
264.5,268.4228272
265,268.6228272
265.5,268.8228272
266,268.6228272
266.5,268.4228272
267,268.2228272
267.5,268.4228272
268,268.6228272
268.5,268.4228272
269,268.2228272
269.5,268.4228272
270,268.2228272
270.5,268.4228272
271,268.2228272
271.5,268.4228272
272,268.6228272
272.5,268.4228272
273,268.6228272
273.5,268.8228272
274,269.0228272
274.5,268.8228272
275,268.6228272
275.5,268.4228272
276,268.6228272
276.5,268.4228272
277,268.6228272
277.5,268.4228272
278,268.6228272
278.5,268.4228272
279,268.6228272
279.5,268.4228272
280,268.2228272
280.5,268.0228272
281,268.2228272
281.5,268.0228272
282,267.8228272
282.5,267.6228272
283,267.4228272
283.5,267.2228272
284,267.4228272
284.5,267.2228272
285,267.0228272
285.5,266.8228272
286,266.6228272
286.5,266.4228272
287,266.6228272
287.5,266.4228272
288,266.2228272
288.5,266.0228272
289,265.8228272
289.5,265.6228272
290,265.6689252
290.5,265.4689252
291,265.2689252
291.5,265.4689252
292,265.2689252
292.5,265.0689252
293,264.8689252
293.5,264.6689252
294,264.4689252
294.5,264.2689252
295,264.0689252
295.5,263.8689252
296,263.6689252
296.5,263.4689252
297,263.2689252
297.5,263.0689252
298,262.8689252
298.5,262.6689252
299,262.4689252
299.5,262.3929047
300,262.1929047
300.5,261.9929047
301,261.7929047
301.5,261.5929047
302,261.3929047
302.5,261.1929047
303,260.9929047
303.5,260.7929047
304,260.5929047
304.5,260.3929047
305,260.1929047
305.5,259.9929047
306,259.7929047
306.5,259.5929047
307,259.3929047
307.5,259.1929047
308,258.9929047
308.5,258.7929047
309,258.5929047
309.5,258.3929047
310,258.1929047
310.5,257.9929047
311,257.7929047
311.5,257.5929047
312,257.3929047
312.5,257.1929047
313,256.9929047
313.5,256.7929047
314,256.5929047
314.5,256.3929047
315,256.1929047
315.5,255.9929047
316,255.7929047
316.5,255.5929047
317,255.3929047
317.5,255.1929047
318,254.9929047
318.5,254.7929047
319,254.5929047
319.5,254.3929047
320,254.1929047
320.5,253.9929047
321,253.7929047
321.5,253.5929047
322,253.3929047
322.5,253.1929047
323,252.9929047
323.5,252.7929047
324,252.5929047
324.5,252.3929047
325,252.1929047
325.5,251.9929047
326,251.7929047
326.5,251.5929047
327,251.3929047
327.5,251.1929047
328,250.9929047
328.5,250.7929047
329,250.5929047
329.5,250.3929047
330,250.1929047
330.5,249.9929047
331,249.7929047
331.5,249.5929047
332,249.3929047
332.5,249.1929047
333,248.9929047
333.5,248.7929047
334,248.5929047
334.5,248.3929047
335,248.1929047
335.5,247.9929047
336,247.7929047
336.5,247.5929047
337,247.3929047
337.5,247.1929047
338,246.9929047
338.5,246.7929047
339,246.5929047
339.5,246.3929047
340,246.1929047
340.5,245.9929047
341,245.7929047
341.5,245.5929047
342,245.3929047
342.5,245.1929047
343,244.9929047
343.5,244.7929047
344,244.5929047
344.5,244.3929047
345,244.1929047
345.5,243.9929047
346,243.7929047
346.5,243.5929047
347,243.3929047
347.5,243.1929047
348,242.9929047
348.5,242.7929047
349,242.5929047
349.5,242.3929047
350,242.1929047
350.5,241.9929047
351,241.7929047
351.5,241.5929047
352,241.3929047
352.5,241.1929047
353,240.9929047
353.5,240.7929047
354,240.5929047
354.5,240.3929047
355,240.1929047
355.5,239.9929047
356,239.7929047
356.5,239.5929047
357,239.3929047
357.5,239.1929047
358,238.9929047
358.5,238.7929047
359,238.5929047
359.5,238.3929047
360,238.1929047
360.5,237.9929047
361,237.7929047
361.5,237.5929047
362,237.3929047
362.5,237.1929047
363,236.9929047
363.5,236.7929047
364,236.5929047
364.5,236.3929047
365,236.1929047
365.5,235.9929047
366,235.7929047
366.5,235.5929047
367,235.3929047
367.5,235.1929047
368,234.9929047
368.5,234.7929047
369,234.5929047
369.5,234.3929047
370,234.1929047
370.5,233.9929047
371,233.7929047
371.5,233.5929047
372,233.3929047
372.5,233.1929047
373,232.9929047
373.5,232.7929047
374,232.5929047
374.5,232.3929047
375,232.1929047
375.5,231.9929047
376,231.7929047
376.5,231.5929047
377,231.3929047
377.5,231.1929047
378,230.9929047
378.5,230.7929047
379,230.5929047
379.5,230.3929047
380,230.1929047
380.5,229.9929047
381,229.7929047
381.5,229.5929047
382,229.3929047
382.5,229.1929047
383,228.9929047
383.5,228.7929047
384,228.5929047
384.5,228.3929047
385,228.1929047
385.5,227.9929047
386,227.7929047
386.5,227.5929047
387,227.3929047
387.5,227.1929047
388,226.9929047
388.5,226.7929047
389,226.5929047
389.5,226.3929047
390,226.1929047
390.5,225.9929047
391,225.7929047
391.5,225.5929047
392,225.3929047
392.5,225.1929047
393,224.9929047
393.5,224.7929047
394,224.5929047
394.5,224.3929047
395,224.1929047
395.5,223.9929047
396,223.7929047
396.5,223.5929047
397,223.3929047
397.5,223.1929047
398,222.9929047
398.5,222.7929047
399,222.5929047
399.5,222.3929047
400,222.1929047
400.5,221.9929047
401,221.7929047
401.5,221.5929047
402,221.3929047
402.5,221.1929047
403,220.9929047
403.5,220.7929047
404,220.5929047
404.5,220.3929047
405,220.1929047
405.5,219.9929047
406,219.7929047
406.5,219.5929047
407,219.3929047
407.5,219.1929047
408,218.9929047
408.5,218.7929047
409,218.5929047
409.5,218.3929047
410,218.1929047
410.5,217.9929047
411,217.7929047
411.5,217.5929047
412,217.3929047
412.5,217.1929047
413,216.9929047
413.5,216.7929047
414,216.5929047
414.5,216.3929047
415,216.1929047
415.5,216.3929047
416,216.1929047
416.5,215.9929047
417,215.7929047
417.5,215.5929047
418,215.7929047
418.5,215.5929047
419,215.3929047
419.5,215.1929047
420,214.9929047
420.5,214.7929047
421,214.5929047
421.5,214.7929047
422,214.9929047
422.5,215.1929047
423,215.1337834
423.5,214.9337834
424,214.7337834
424.5,214.5337834
425,214.3337834
425.5,214.1337834
426,213.9337834
426.5,213.7337834
427,213.9337834
427.5,213.7337834
428,213.9337834
428.5,213.7337834
429,213.5337834
429.5,213.3337834
430,213.5337834
430.5,213.7337834
431,213.5337834
431.5,213.7337834
432,213.9337834
432.5,213.7337834
433,213.5337834
433.5,213.3337834
434,213.1337834
434.5,212.9337834
435,212.7337834
435.5,212.5337834
436,212.7337834
436.5,212.5337834
437,212.7208415
437.5,212.9208415
438,212.7208415
438.5,212.5208415
439,212.7208415
439.5,212.9208415
440,213.1208415
440.5,212.9208415
441,212.7208415
441.5,212.5208415
442,212.6931485
442.5,212.8931485
443,213.0931485
443.5,212.8931485
444,213.0931485
444.5,213.2931485
445,213.0931485
445.5,213.2931485
446,213.0931485
446.5,213.2931485
447,213.4931485
447.5,213.6931485
448,213.4931485
448.5,213.6931485
449,213.8931485
449.5,214.0931485
450,213.8931485
450.5,214.0931485
451,214.2931485
451.5,214.4931485
452,214.6931485
452.5,214.8931485
453,215.0931485
453.5,215.2931485
454,215.4931485
454.5,215.6931485
455,215.8931485
455.5,216.0931485
456,216.2931485
456.5,216.4931485
457,216.6931485
457.5,216.8931485
458,217.0931485
458.5,217.2931485
459,217.4931485
459.5,217.6931485
460,217.8931485
460.5,218.0931485
461,218.2931485
461.5,218.4931485
462,218.6931485
462.5,218.8931485
463,219.0931485
463.5,219.2931485
464,219.4931485
464.5,219.6931485
465,219.4931485
465.5,219.6931485
466,219.8931485
466.5,219.6931485
467,219.8931485
467.5,220.0931485
468,219.8931485
468.5,220.0931485
469,220.2931485
469.5,220.4931485
470,220.6931485
470.5,220.8931485
471,221.0931485
471.5,221.2931485
472,221.4931485
472.5,221.6931485
473,221.8931485
473.5,222.0931485
474,222.2931485
474.5,222.4931485
475,222.6931485
475.5,222.8931485
476,223.0931485
476.5,223.2931485
477,223.4931485
477.5,223.6931485
478,223.8931485
478.5,224.0931485
479,224.2931485
479.5,224.4931485
480,224.6931485
480.5,224.8931485
481,225.0931485
481.5,225.2931485
482,225.4931485
482.5,225.6931485
483,225.8931485
483.5,226.0931485
484,226.2931485
484.5,226.4931485
485,226.6931485
485.5,226.8931485
486,227.0931485
486.5,227.2931485
487,227.4931485
487.5,227.6931485
488,227.8931485
488.5,228.0931485
489,228.2931485
489.5,228.4931485
490,228.6931485
490.5,228.8931485
491,229.0931485
491.5,229.2931485
492,229.4931485
492.5,229.6931485
493,229.8931485
493.5,230.0931485
494,230.2931485
494.5,230.4931485
495,230.6931485
495.5,230.8931485
496,231.0931485
496.5,231.2931485
497,231.4931485
497.5,231.6931485
498,231.8931485
498.5,232.0931485
499,232.2931485
499.5,232.4931485
500,232.6931485
500.5,232.8931485
501,233.0931485
501.5,233.2931485
502,233.4931485
502.5,233.6931485
503,233.8931485
503.5,234.0931485
504,234.2931485
504.5,234.4931485
505,234.6931485
505.5,234.8931485
506,235.0931485
506.5,235.2931485
507,235.4931485
507.5,235.6931485
508,235.8931485
508.5,236.0931485
509,236.2931485
509.5,236.4931485
510,236.6931485
510.5,236.8931485
511,237.0931485
511.5,237.2931485
512,237.4931485
512.5,237.6931485
513,237.8931485
513.5,238.0931485
514,238.2931485
514.5,238.4931485
515,238.6931485
515.5,238.8931485
516,239.0931485
516.5,239.2931485
517,239.4931485
517.5,239.6931485
518,239.8931485
518.5,240.0931485
519,240.2931485
519.5,240.4931485
520,240.6931485
520.5,240.8931485
521,241.0931485
521.5,241.2931485
522,241.4931485
522.5,241.6931485
523,241.8931485
523.5,242.0931485
524,242.2931485
524.5,242.4931485
525,242.6931485
525.5,242.8931485
526,243.0931485
526.5,243.2931485
527,243.4931485
527.5,243.6931485
528,243.8931485
528.5,244.0931485
529,244.2931485
529.5,244.4931485
530,244.6931485
530.5,244.8931485
531,245.0931485
531.5,245.2931485
532,245.4931485
532.5,245.6931485
533,245.8931485
533.5,246.0931485
534,246.2931485
534.5,246.4931485
535,246.6931485
535.5,246.8931485
536,247.0931485
536.5,247.2931485
537,247.4931485
537.5,247.6931485
538,247.8931485
538.5,248.0931485
539,248.2931485
539.5,248.4931485
540,248.6931485
540.5,248.8931485
541,249.0931485
541.5,249.2931485
542,249.4931485
542.5,249.6931485
543,249.8931485
543.5,250.0313137
544,250.2313137
544.5,250.4313137
545,250.6313137
545.5,250.8313137
546,250.6313137
546.5,250.8313137
547,251.0313137
547.5,250.9681921
548,250.7681921
548.5,250.9681921
549,251.1681921
549.5,251.3681921
550,251.1681921
550.5,251.3681921
551,251.1681921
551.5,251.3681921
552,251.1681921
552.5,250.9681921
553,251.1681921
553.5,250.9681921
554,250.7681921
554.5,250.5681921
555,250.3681921
555.5,250.1681921
556,250.3681921
556.5,250.1681921
557,249.9681921
557.5,249.7681921
558,249.9681921
558.5,250.1681921
559,249.9681921
559.5,249.7681921
560,249.9681921
560.5,250.1681921
561,250.3681921
561.5,250.1681921
562,249.9681921
562.5,249.7681921
563,249.9681921
563.5,249.7681921
564,249.5681921
564.5,249.7681921
565,249.5681921
565.5,249.3681921
566,249.5681921
566.5,249.7681921
567,249.5681921
567.5,249.3681921
568,249.1681921
568.5,248.9681921
569,248.7681921
569.5,248.5681921
570,248.7681921
570.5,248.5681921
571,248.7681921
571.5,248.5681921
572,248.7681921
572.5,248.5681921
573,248.3681921
573.5,248.5681921
574,248.7681921
574.5,248.9681921
575,249.1681921
575.5,249.3681921
576,249.1681921
576.5,248.9681921
577,249.1681921
577.5,249.3681921
578,249.5681921
578.5,249.7681921
579,249.5681921
579.5,249.3681921
580,249.5681921
580.5,249.7681921
581,249.9681921
581.5,250.1681921
582,249.9681921
582.5,249.7681921
583,249.9681921
583.5,250.1681921
584,250.3681921
584.5,250.1681921
585,250.3681921
585.5,250.1681921
586,249.9681921
586.5,250.1681921
587,250.3681921
587.5,250.1681921
588,250.3681921
588.5,250.5681921
589,250.3681921
589.5,250.1681921
590,250.3681921
590.5,250.1681921
591,249.9681921
591.5,249.7681921
592,249.5681921
592.5,249.7681921
593,249.5681921
593.5,249.3681921
594,249.1681921
594.5,248.9681921
595,248.7681921
595.5,248.9681921
596,249.1681921
596.5,249.3681921
597,249.1681921
597.5,248.9681921
598,248.7681921
598.5,248.9681921
599,249.1681921
599.5,248.9681921
600,249.1681921
600.5,248.9681921
601,249.1681921
601.5,249.3681921
602,249.1681921
602.5,249.3681921
603,249.1681921
603.5,248.9681921
604,248.7681921
604.5,248.5681921
605,248.3681921
605.5,248.1681921
606,247.9681921
606.5,248.1681921
607,247.9681921
607.5,248.1681921
608,248.3681921
608.5,248.1681921
609,248.3681921
609.5,248.1681921
610,247.9681921
610.5,248.1681921
611,247.9681921
611.5,248.1681921
612,247.9681921
612.5,248.1681921
613,247.9681921
613.5,247.7681921
614,247.5681921
614.5,247.3681921
615,247.1681921
615.5,246.9681921
616,247.1681921
616.5,246.9681921
617,246.7681921
617.5,246.5681921
618,246.7681921
618.5,246.9681921
619,246.7681921
619.5,246.9681921
620,246.7681921
620.5,246.9681921
621,247.1681921
621.5,246.9681921
622,246.7681921
622.5,246.9109423
623,246.7109423
623.5,246.5109423
624,246.3109423
624.5,246.1109423
625,246.3109423
625.5,246.5109423
626,246.3109423
626.5,246.1109423
627,245.9109423
627.5,246.1109423
628,245.9109423
628.5,245.7109423
629,245.9109423
629.5,246.1109423
630,246.3109423
630.5,246.5109423
631,246.7109423
631.5,246.9109423
632,246.7109423
632.5,246.5109423
633,246.3109423
633.5,246.5109423
634,246.7109423
634.5,246.5109423
635,246.3109423
635.5,246.5109423
636,246.3109423
636.5,246.1109423
637,246.3109423
637.5,246.1109423
638,245.9474759
638.5,246.1474759
639,245.9474759
639.5,245.7474759
640,245.5474759
640.5,245.7474759
641,245.5474759
641.5,245.7474759
642,245.5474759
642.5,245.3474759
643,245.5474759
643.5,245.7474759
644,245.5474759
644.5,245.7474759
645,245.9474759
645.5,246.1474759
646,245.9474759
646.5,246.1474759
647,246.3474759
647.5,246.1474759
648,245.9474759
648.5,246.1474759
649,246.3474759
649.5,246.5474759
650,246.3474759
650.5,246.1474759
651,246.3474759
651.5,246.5474759
652,246.7474759
652.5,246.5474759
653,246.3474759
653.5,246.5474759
654,246.3474759
654.5,246.1474759
655,245.9474759
655.5,245.7474759
656,245.5474759
656.5,245.3474759
657,245.1474759
657.5,244.9474759
658,245.1474759
658.5,244.9474759
659,244.7474759
659.5,244.5474759
660,244.7474759
660.5,244.9474759
661,244.7474759
661.5,244.5474759
662,244.3474759
662.5,244.5474759
663,244.3474759
663.5,244.5474759
664,244.3474759
664.5,244.1474759
665,243.9474759
665.5,243.7474759
666,243.5474759
666.5,243.3474759
667,243.5474759
667.5,243.3474759
668,243.1474759
668.5,243.3474759
669,243.5474759
669.5,243.7474759
670,243.9474759
670.5,243.7474759
671,243.9474759
671.5,243.7474759
672,243.9474759
672.5,243.7474759
673,243.9474759
673.5,244.1474759
674,243.9474759
674.5,244.1474759
675,243.9474759
675.5,243.7474759
676,243.5474759
676.5,243.3474759
677,243.1474759
677.5,243.3474759
678,243.5474759
678.5,243.7474759
679,243.9474759
679.5,244.1474759
680,244.3474759
680.5,244.5474759
681,244.3474759
681.5,244.5474759
682,244.3474759
682.5,244.1474759
683,243.9474759
683.5,243.7474759
684,243.9474759
684.5,243.7474759
685,243.5474759
685.5,243.3474759
686,243.5474759
686.5,243.7474759
687,243.5474759
687.5,243.7474759
688,243.9474759
688.5,243.7474759
689,243.9474759
689.5,243.7474759
690,243.5474759
690.5,243.7474759
691,243.5474759
691.5,243.3474759
692,243.1474759
692.5,243.3474759
693,243.1474759
693.5,242.9474759
694,242.7474759
694.5,242.5474759
695,242.3474759
695.5,242.1474759
696,241.9474759
696.5,242.1474759
697,241.9474759
697.5,242.1474759
698,241.9474759
698.5,242.1474759
699,241.9474759
699.5,242.1474759
700,241.9474759
700.5,241.7474759
701,241.5474759
701.5,241.3474759
702,241.5474759
702.5,241.7474759
703,241.5474759
703.5,241.3474759
704,241.5474759
704.5,241.7474759
705,241.5474759
705.5,241.7474759
706,241.9474759
706.5,241.7474759
707,241.9474759
707.5,242.1474759
708,241.9474759
708.5,241.7474759
709,241.5474759
709.5,241.3474759
710,241.2566486
710.5,241.0566486
711,240.8566486
711.5,240.6566486
712,240.8566486
712.5,241.0566486
713,241.2566486
713.5,241.0566486
714,240.8566486
714.5,240.6566486
715,240.8566486
715.5,240.8420161
716,241.0420161
716.5,240.8420161
717,241.0420161
717.5,240.8420161
718,240.6420161
718.5,240.8420161
719,240.6420161
719.5,240.4420161
720,240.6420161
720.5,240.4420161
721,240.2420161
721.5,240.4420161
722,240.6420161
722.5,240.4420161
723,240.6420161
723.5,240.8420161
724,241.0420161
724.5,241.2420161
725,241.4420161
725.5,241.2420161
726,241.0420161
726.5,241.2420161
727,241.0420161
727.5,241.2420161
728,241.4420161
728.5,241.6420161
729,241.8420161
729.5,242.0420161
730,241.8420161
730.5,241.6420161
731,241.4420161
731.5,241.6420161
732,241.4420161
732.5,241.6420161
733,241.4420161
733.5,241.6420161
734,241.4420161
734.5,241.6420161
735,241.8420161
735.5,242.0420161
736,241.8420161
736.5,242.0420161
737,241.8420161
737.5,241.6420161
738,241.8420161
738.5,242.0420161
739,241.8420161
739.5,242.0420161
740,241.8420161
740.5,241.6420161
741,241.8420161
741.5,241.6420161
742,241.4420161
742.5,241.2420161
743,241.4420161
743.5,241.2420161
744,241.4420161
744.5,241.6420161
745,241.4420161
745.5,241.6420161
746,241.4420161
746.5,241.6420161
747,241.8420161
747.5,241.6420161
748,241.8420161
748.5,241.6420161
749,241.4420161
749.5,241.2420161
750,241.4420161
750.5,241.2420161
751,241.0420161
751.5,241.2420161
752,241.4420161
752.5,241.6420161
753,241.8420161
753.5,242.0420161
754,242.2420161
754.5,242.0420161
755,241.8420161
755.5,241.6420161
756,241.4420161
756.5,241.2420161
757,241.4420161
757.5,241.2420161
758,241.0420161
758.5,240.8420161
759,240.6420161
759.5,240.8420161
760,241.0420161
760.5,241.2420161
761,241.0420161
761.5,240.8420161
762,240.6420161
762.5,240.4420161
763,240.6420161
763.5,240.4420161
764,240.2420161
764.5,240.4420161
765,240.6420161
765.5,240.8420161
766,240.6420161
766.5,240.4420161
767,240.2420161
767.5,240.4420161
768,240.2420161
768.5,240.4420161
769,240.6420161
769.5,240.4420161
770,240.2420161
770.5,240.4420161
771,240.6420161
771.5,240.4420161
772,240.2420161
772.5,240.4420161
773,240.6420161
773.5,240.4420161
774,240.2420161
774.5,240.4420161
775,240.6420161
775.5,240.4420161
776,240.6420161
776.5,240.8420161
777,241.0420161
777.5,240.8420161
778,241.0420161
778.5,240.8420161
779,240.6420161
779.5,240.8420161
